Date,M,AL,AS,BR,CA,CL,CR,CU,EC1,EC2,EC3,FE,H,K,MN,NA,NI,NO3,OC1,OC2,OC3,OC4,OP,PB,RB,S,SE,SI,SR,TI,V,ZN
1-ม.ค.-00,0.76001,0.02553,0.000558333,0.0009,0.005536667,0.002333333,0.001291667,0.00083,1.036933333,0.0945,0.033533333,0.009076667,0.05918,0.004293333,0.001336667,0.020496667,0.000766667,0.063566667,0.248666667,0.2399,0.165666667,0.150866667,0.1941,0.00159,0.000883333,0.07576,0.00055,0.011923333,0.00084,0.0025,0.00146,0.001716667
2-ม.ค.-00,0.480643333,0.02663,0.00085,0.001116667,0.005546667,0.004541667,0.001741667,0.00103,11.52465742,0.426313069,0.069611052,0.008376667,0.044796667,0.00566,0.00179,0.034866667,0.00098,6.398670504,3.131925859,2.449836242,3.374826846,3.461725578,1.078658618,0.002703333,0.001241667,0.082233333,0.0009,0.01119,0.001391667,0.002293333,0.002166667,0.001673333
3-ม.ค.-00,67.42983772,0.04886,0.000933333,0.001373333,0.00752,0.006541667,0.002191667,0.001216667,0.6946,0.1449,0.023833333,0.0096,0.132096667,0.00818,0.002191667,0.083575,0.001108333,0.045533333,0.903733333,0.1755,0.145666667,0.178633333,0.2633,0.002806667,0.001391667,0.311173333,0.000956667,0.02072,0.001566667,0.002983333,0.002725,0.001746667
4-ม.ค.-00,0.653313333,0.02267,0.000375,0.00054,0.006523333,0.002408333,0.00085,0.000663333,0.4934,0.0788,0.022,0.012843333,0.03158,0.004313333,0.00249,0.026808333,0.000458333,0.030566667,0.364,0.1622,0.1233,0.1105,0.1042,0.001206667,0.00055,0.07568,0.00036,0.013413333,0.000713333,0.002013333,0.001283333,0.001433333
5-ม.ค.-00,0.505253333,0.01815,0.0009,0.001306667,0.005696667,0.00465,0.001825,0.00106,0.450733333,0.054833333,0.021916667,0.00433,0.045643333,0.005866667,0.001833333,0.04198,0.001053333,0.060933333,0.387066667,0.1508,0.143666667,0.108833333,0.1205,0.00269,0.001358333,0.050016667,0.001113333,0.011646667,0.001525,0.00372,0.00383,0.00138
6-ม.ค.-00,0.673546667,0.02005,0.00075,0.001173333,0.00614,0.0044,0.00155,0.000953333,0.4502,0.082733333,0.021666667,0.00797,0.06381,0.00645,0.001558333,0.046308333,0.000866667,0.0349,0.325466667,0.161566667,0.133866667,0.1415,0.125566667,0.002396667,0.001116667,0.1457,0.000926667,0.015566667,0.00125,0.002473333,0.001933333,0.001946667
7-ม.ค.-00,0.494226667,0.02622,0.00075,0.001136667,0.005616667,0.004133333,0.001575,0.00093,0.354066667,0.082633333,0.0342,0.00763,0.04301,0.006243333,0.001566667,0.031641667,0.000858333,0.033233333,0.4614,0.107933333,0.1179,0.088366667,0.083333333,0.00268,0.001125,0.06917,0.00093,0.012253333,0.001266667,0.002125,0.002013333,0.001893333
8-ม.ค.-00,1.1048,0.0353,0.0009,0.001486667,0.007646667,0.0056,0.002025,0.001126667,1.052066667,0.112566667,0.021583333,0.010086667,0.10487,0.00859,0.002363333,0.058241667,0.001196667,0.144533333,0.959933333,0.166966667,0.157833333,0.203266667,0.159766667,0.003163333,0.001308333,0.18102,0.00114,0.017093333,0.001606667,0.003326667,0.003616667,0.003026667
9-ม.ค.-00,1.21132,0.03366,0.000825,0.001356667,0.006393333,0.005583333,0.001916667,0.00114,0.642266667,0.084066667,0.021583333,0.006003333,0.11031,0.006886667,0.00176,0.071456667,0.00103,0.097666667,0.574333333,0.441666667,0.223833333,0.266766667,0.115666667,0.00263,0.001233333,0.220846667,0.000946667,0.016143333,0.001383333,0.00281,0.00241,0.00196
10-ม.ค.-00,0.576403333,0.02125,0.000375,0.000603333,0.004963333,0.002383333,0.00087,0.000593333,0.4908,0.1323,0.022,0.008403333,0.043813333,0.004323333,0.00137,0.025466667,0.000458333,0.066066667,0.4924,0.1,0.117,0.0834,0.1187,0.001353333,0.00055,0.07125,0.00041,0.00959,0.000625,0.00162,0.001043333,0.001553333
11-ม.ค.-00,0.413123333,0.01952,0.00035,0.000503333,0.003476667,0.001941667,0.000725,0.000496667,0.292933333,0.107833333,0.043966667,0.006003333,0.02219,0.00307,0.00087,0.017625,0.0004,0.033366667,0.383866667,0.1024,0.108566667,0.057233333,0.0933,0.001136667,0.000525,0.03692,0.00035,0.007753333,0.000591667,0.00107,0.000891667,0.00109
12-ม.ค.-00,0.448906667,0.01592,0.000333333,0.000553333,0.004113333,0.001983333,0.000773333,0.00053,0.413,0.070333333,0.022166667,0.00824,0.02863,0.004356667,0.001073333,0.018113333,0.000403333,0.043733333,0.307266667,0.123433333,0.116266667,0.083133333,0.083083333,0.001266667,0.000491667,0.046746667,0.000403333,0.006776667,0.00055,0.001056667,0.001033333,0.00131
13-ม.ค.-00,0.41467,0.007975,0.000325,0.000533333,0.002013333,0.001933333,0.000716667,0.000423333,0.312133333,0.091733333,0.021916667,0.00294,0.02697,0.00266,0.000716667,0.01454,0.000526667,0.0441,0.301266667,0.1263,0.113566667,0.076633333,0.1326,0.001023333,0.000796667,0.04864,0.00034,0.004876667,0.00055,0.001086667,0.000883333,0.000613333
14-ม.ค.-00,0.60456,0.009275,0.000341667,0.000553333,0.005393333,0.002125,0.000758333,0.000723333,0.762866667,0.081833333,0.0342,0.011833333,0.037666667,0.00535,0.000803333,0.01955,0.000713333,0.061933333,0.7312,0.134133333,0.1475,0.115866667,0.083333333,0.001263333,0.000483333,0.048983333,0.000366667,0.008873333,0.000906667,0.00121,0.001556667,0.001373333
15-ม.ค.-00,0.5538,0.01071,0.000191667,0.000406667,0.003036667,0.001441667,0.000516667,0.000316667,0.520666667,0.073766667,0.022083333,0.002553333,0.034486667,0.004746667,0.000526667,0.02094,0.000373333,0.0437,0.429533333,0.1352,0.170933333,0.160866667,0.08275,0.000613333,0.000333333,0.051393333,0.00021,0.004876667,0.000383333,0.00064,0.000883333,0.000716667
16-ม.ค.-00,1.02855,0.01639,0.000266667,0.00068,0.00528,0.002191667,0.0008,0.000513333,0.957,0.055333333,0.022166667,0.008016667,0.080483333,0.009796667,0.000791667,0.02444,0.000613333,0.134966667,0.933666667,0.189333333,0.245366667,0.265933333,0.083083333,0.001183333,0.000458333,0.08556,0.00036,0.008786667,0.000525,0.00106,0.001633333,0.002196667
17-ม.ค.-00,0.54797,0.01156,0.000208333,0.000453333,0.002496667,0.001516667,0.00055,0.0003,0.378066667,0.087566667,0.022083333,0.00428,0.035126667,0.003553333,0.00069,0.01334,0.00027,0.113533333,0.542333333,0.1131,0.145933333,0.141766667,0.08275,0.000826667,0.000366667,0.05272,0.000246667,0.004873333,0.000416667,0.00079,0.00076,0.001113333
18-ม.ค.-00,1.216306667,0.0242,0.000358333,0.000736667,0.0056,0.0027,0.001,0.0006,0.909266667,0.055916667,0.022333333,0.007426667,0.065273333,0.00765,0.00113,0.02525,0.00079,0.232066667,0.818666667,0.219566667,0.244866667,0.3172,0.083916667,0.00133,0.000616667,0.084023333,0.000406667,0.010623333,0.000843333,0.00184,0.002086667,0.001816667
19-ม.ค.-00,0.74458,0.01666,0.000266667,0.00069,0.004233333,0.00195,0.000741667,0.000436667,0.6918,0.104266667,0.021833333,0.00518,0.05204,0.005796667,0.000913333,0.02015,0.000496667,0.140333333,0.8702,0.1363,0.214633333,0.2255,0.082,0.00106,0.000466667,0.047563333,0.000403333,0.006376667,0.000533333,0.00107,0.001243333,0.00133
20-ม.ค.-00,0.79077,0.02896,0.000496667,0.000573333,0.00701,0.002283333,0.000866667,0.000603333,1.2564,0.072533333,0.022166667,0.010206667,0.05853,0.00781,0.000866667,0.020316667,0.000563333,0.067866667,0.778466667,0.236233333,0.224666667,0.193333333,0.237033333,0.00143,0.000566667,0.04906,0.000333333,0.013976667,0.00056,0.00171,0.00191,0.001283333
21-ม.ค.-00,0.40776,0.01187,0.000283333,0.000336667,0.002896667,0.001383333,0.000533333,0.000273333,0.3724,0.068233333,0.022166667,0.002986667,0.021843333,0.003436667,0.000533333,0.01304,0.000283333,0.046266667,0.361666667,0.113533333,0.115466667,0.084333333,0.120933333,0.000843333,0.000383333,0.027376667,0.00022,0.004196667,0.000441667,0.000726667,0.00162,0.000513333
22-ม.ค.-00,0.787156667,0.00983,0.000141667,0.000273333,0.003483333,0.00105,0.000383333,0.000406667,0.7674,0.070333333,0.022166667,0.005893333,0.028093333,0.003013333,0.000453333,0.0105,0.000313333,0.091733333,0.931866667,0.170333333,0.286366667,0.256633333,0.083083333,0.000533333,0.000241667,0.02871,0.000156667,0.005313333,0.00024,0.000736667,0.000763333,0.00072
23-ม.ค.-00,0.56767,0.003275,0.00025,0.000216667,0.001556667,0.000733333,0.000266667,0.00018,0.280866667,0.055166667,0.022083333,0.00227,0.018116667,0.002163333,0.000316667,0.013043333,0.00013,0.140833333,0.500933333,0.1015,0.161233333,0.128366667,0.08275,0.000533333,0.000183333,0.022406667,0.000113333,0.00233,0.000216667,0.000366667,0.000386667,0.000496667
24-ม.ค.-00,0.816413333,0.02156,0.000233333,0.000526667,0.00458,0.002125,0.000725,0.00047,0.568466667,0.075033333,0.02225,0.005273333,0.063573333,0.00565,0.000806667,0.023066667,0.000596667,0.0975,0.8794,0.117933333,0.224,0.185566667,0.083333333,0.00096,0.000408333,0.120193333,0.000326667,0.01117,0.000466667,0.001463333,0.001206667,0.00138
25-ม.ค.-00,0.78171,0.01205,0.000566667,0.000583333,0.002946667,0.00275,0.000975,0.00057,0.662466667,0.055583333,0.02225,0.006813333,0.065993333,0.004483333,0.00126,0.030813333,0.00062,0.069,0.553,0.142933333,0.1453,0.126666667,0.116933333,0.00161,0.00065,0.12439,0.000433333,0.00788,0.000741667,0.001325,0.001566667,0.001426667
26-ม.ค.-00,0.661523333,0.02087,0.000458333,0.00084,0.005313333,0.002866667,0.001108333,0.000643333,0.472666667,0.055583333,0.02225,0.006106667,0.043106667,0.00623,0.00119,0.029416667,0.000883333,0.102866667,0.5618,0.121533333,0.1797,0.140066667,0.083333333,0.00146,0.000825,0.053506667,0.00045,0.008056667,0.000941667,0.001926667,0.002766667,0.001263333
27-ม.ค.-00,0.679063333,0.0187,0.000233333,0.000473333,0.003476667,0.001741667,0.000591667,0.00039,0.785066667,0.088133333,0.02225,0.005726667,0.03552,0.004783333,0.000703333,0.02023,0.0007,0.180566667,0.8258,0.120133333,0.205,0.150566667,0.113333333,0.001073333,0.000433333,0.059746667,0.00025,0.00757,0.0005,0.001006667,0.001073333,0.001646667
28-ม.ค.-00,0.704116667,0.01804,0.000325,0.000626667,0.005236667,0.002258333,0.000766667,0.00068,0.428,0.059916667,0.024,0.018446667,0.03416,0.007063333,0.001663333,0.04023,0.00099,0.173166667,0.746933333,0.109866667,0.187166667,0.1648,0.089916667,0.0018,0.00079,0.07412,0.000366667,0.007623333,0.000683333,0.00193,0.001906667,0.002683333
29-ม.ค.-00,0.84499,0.009825,0.0003,0.000653333,0.00414,0.00225,0.001496667,0.000686667,0.613933333,0.05575,0.022333333,0.005986667,0.046536667,0.005393333,0.00105,0.046656667,0.001176667,0.197166667,0.607733333,0.176633333,0.188633333,0.221633333,0.083583333,0.001146667,0.000616667,0.080946667,0.000286667,0.008366667,0.000616667,0.001276667,0.002816667,0.001903333
30-ม.ค.-00,0.778756667,0.009625,0.000308333,0.00087,0.004046667,0.002266667,0.00125,0.000496667,0.626866667,0.060583333,0.02425,0.00498,0.04201,0.005546667,0.000846667,0.044133333,0.000666667,0.1556,0.493866667,0.207166667,0.220933333,0.2164,0.090916667,0.0011,0.000575,0.074656667,0.00043,0.008076667,0.00065,0.001713333,0.001763333,0.00107
31-ม.ค.-00,1.1724,0.07699,0.000383333,0.000893333,0.007913333,0.00345,0.001116667,0.000726667,1.011933333,0.07,0.02175,0.01027,0.081143333,0.01091,0.00125,0.058016667,0.000783333,0.148266667,0.545666667,0.252066667,0.1816,0.174633333,0.449266667,0.001413333,0.000763333,0.178303333,0.00049,0.03638,0.000783333,0.002426667,0.001953333,0.002066667
1-ก.พ.-00,0.707956667,0.04188,0.000291667,0.00052,0.004816667,0.002241667,0.00075,0.000456667,0.452866667,0.068766667,0.022083333,0.006436667,0.047803333,0.006703333,0.000843333,0.035596667,0.00054,0.0573,0.453133333,0.1562,0.139933333,0.154766667,0.1503,0.00087,0.000533333,0.103913333,0.0003,0.023113333,0.000608333,0.0016,0.00112,0.00101
2-ก.พ.-00,0.563896667,0.0215,0.00047,0.000446667,0.00361,0.001675,0.001583333,0.000393333,0.2516,0.054083333,0.021666667,0.00598,0.020113333,0.00457,0.000746667,0.021983333,0.000366667,0.129566667,0.375666667,0.109266667,0.161066667,0.1539,0.081166667,0.00119,0.000483333,0.060076667,0.000256667,0.00789,0.00066,0.00106,0.001096667,0.0012
3-ก.พ.-00,0.689116667,0.00965,0.000426667,0.000506667,0.009033333,0.002158333,0.00073,0.00055,0.463133333,0.05275,0.021083333,0.007213333,0.04309,0.014736667,0.000716667,0.026391667,0.0004,0.100066667,0.6118,0.134233333,0.163366667,0.137966667,0.079083333,0.001266667,0.000558333,0.12157,0.000336667,0.010763333,0.004066667,0.001093333,0.00086,0.000873333
4-ก.พ.-00,0.483586667,0.02368,0.000225,0.000383333,0.003633333,0.001625,0.000558333,0.00036,0.507,0.073033333,0.0225,0.00441,0.024243333,0.004153333,0.00077,0.019533333,0.000383333,0.0727,0.467466667,0.1409,0.127033333,0.100133333,0.1114,0.00092,0.000433333,0.049503333,0.000286667,0.010163333,0.000491667,0.000956667,0.000823333,0.00096
5-ก.พ.-00,0.550816667,0.01753,0.000233333,0.000483333,0.002306667,0.001691667,0.000575,0.000323333,0.3814,0.0894,0.023833333,0.003453333,0.033616667,0.003076667,0.000696667,0.017613333,0.000326667,0.062433333,0.353133333,0.1448,0.123366667,0.102233333,0.1621,0.0008,0.000433333,0.088393333,0.00035,0.006603333,0.0005,0.001156667,0.000708333,0.000973333
6-ก.พ.-00,0.610226667,0.01645,0.00051,0.00062,0.00352,0.001675,0.000575,0.000506667,11.52465742,0.426313069,0.069611052,0.005406667,0.02557,0.00363,0.000566667,0.020143333,0.000816667,6.398670504,3.131925859,2.449836242,3.374826846,3.461725578,1.078658618,0.001366667,0.000458333,0.067346667,0.000276667,0.00984,0.000525,0.00108,0.001133333,0.001473333
7-ก.พ.-00,0.8117,0.01763,0.000266667,0.000486667,0.002956667,0.001925,0.00065,0.000543333,0.329133333,0.064666667,0.021,0.004036667,0.044026667,0.003863333,0.000633333,0.025736667,0.000513333,0.136266667,0.466066667,0.132933333,0.163933333,0.162666667,0.078583333,0.000973333,0.000483333,0.117856667,0.00031,0.00815,0.000558333,0.00148,0.00118,0.00121
8-ก.พ.-00,0.61377,0.02152,0.000225,0.000446667,0.003306667,0.001716667,0.000566667,0.000373333,0.432733333,0.093033333,0.022416667,0.00589,0.038263333,0.00333,0.00068,0.020108333,0.000333333,0.116633333,0.455533333,0.185566667,0.1281,0.112266667,0.115966667,0.00076,0.000408333,0.1017,0.000283333,0.008466667,0.000475,0.001253333,0.000786667,0.001003333
9-ก.พ.-00,0.598276667,0.02852,0.000233333,0.000483333,0.005466667,0.001725,0.000583333,0.00036,0.3442,0.103066667,0.022666667,0.00699,0.034556667,0.00549,0.00107,0.022893333,0.0003,0.073833333,0.419,0.1413,0.1406,0.135833333,0.1028,0.0009,0.000441667,0.0727,0.00026,0.012736667,0.0006,0.000923333,0.000716667,0.001196667
10-ก.พ.-00,1.003513333,0.06879,0.000375,0.00088,0.011463333,0.002966667,0.00126,0.00089,1.050266667,0.095,0.022916667,0.02186,0.051623333,0.009976667,0.001473333,0.070146667,0.00078,0.260633333,0.9878,0.236666667,0.249633333,0.251833333,0.103266667,0.00188,0.000683333,0.103906667,0.000426667,0.030153333,0.000783333,0.002963333,0.002353333,0.00334
11-ก.พ.-00,0.624343333,0.01197,0.000225,0.000426667,0.00317,0.001666667,0.000566667,0.000363333,0.4066,0.0743,0.022,0.00601,0.03038,0.00456,0.000523333,0.023893333,0.000363333,0.111466667,0.5996,0.1085,0.1201,0.1101,0.1016,0.000846667,0.000416667,0.070103333,0.000243333,0.006763333,0.000475,0.000983333,0.00117,0.00147
12-ก.พ.-00,0.553706667,0.008025,0.000216667,0.000353333,0.00217,0.001733333,0.000575,0.00034,0.2786,0.104133333,0.0225,0.004633333,0.0338,0.002643333,0.000693333,0.01898,0.000275,0.029433333,0.384066667,0.1302,0.101333333,0.073933333,0.1149,0.000626667,0.0004,0.099323333,0.00023,0.00755,0.000458333,0.001246667,0.000708333,0.000726667
13-ก.พ.-00,0.365466667,0.01439,0.000133333,0.000196667,0.002143333,0.000925,0.000325,0.000176667,0.2166,0.099933333,0.0225,0.002393333,0.012373333,0.002616667,0.000326667,0.008408333,0.000216667,0.035366667,0.351466667,0.1195,0.110933333,0.068033333,0.1193,0.000396667,0.00025,0.0278,0.000156667,0.00628,0.000373333,0.000466667,0.00039,0.000406667
14-ก.พ.-00,0.380066667,0.01474,0.000208333,0.000273333,0.00171,0.001325,0.000466667,0.000363333,11.52465742,0.426313069,0.069611052,0.004076667,0.022406667,0.00179,0.001533333,0.022483333,0.000473333,0.0749,3.131925859,2.449836242,3.374826846,3.461725578,1.078658618,0.00067,0.000391667,0.052013333,0.00026,0.004136667,0.000441667,0.00068,0.00095,0.000683333
15-ก.พ.-00,0.815586667,0.02501,0.00025,0.00047,0.00328,0.001875,0.000625,0.000393333,11.52465742,0.426313069,0.069611052,0.005626667,0.045376667,0.003553333,0.000703333,0.022183333,0.000516667,0.118433333,3.131925859,2.449836242,3.374826846,3.461725578,1.078658618,0.000863333,0.00045,0.120196667,0.000413333,0.00983,0.000516667,0.001626667,0.001076667,0.001023333
16-ก.พ.-00,0.558486667,0.01579,0.000191667,0.00031,0.003333333,0.001491667,0.000491667,0.000346667,0.4532,0.1,0.022,0.005806667,0.031876667,0.003023333,0.000583333,0.016983333,0.00028,0.064033333,0.5096,0.0981,0.1123,0.0781,0.0957,0.00062,0.000341667,0.09045,0.0002,0.00868,0.000391667,0.00083,0.001153333,0.00074
17-ก.พ.-00,1.015943333,0.009275,0.000233333,0.000563333,0.01163,0.00205,0.000675,0.000373333,0.977333333,0.089333333,0.021916667,0.00654,0.068423333,0.008286667,0.000693333,0.025141667,0.000343333,0.106466667,1.282666667,0.1652,0.220666667,0.211433333,0.423,0.00099,0.000425,0.120846667,0.000266667,0.017213333,0.000483333,0.00138,0.000841667,0.0012
18-ก.พ.-00,0.812096667,0.0095,0.000266667,0.000446667,0.00615,0.002041667,0.000713333,0.000433333,11.52465742,0.426313069,0.069611052,0.007496667,0.044696667,0.002906667,0.00065,0.027458333,0.000333333,0.093566667,3.131925859,2.449836242,3.374826846,3.461725578,1.078658618,0.00092,0.000475,0.151713333,0.00029,0.017993333,0.000541667,0.001646667,0.000825,0.00106
19-ก.พ.-00,0.88579,0.03528,0.000308333,0.00051,0.00509,0.00245,0.000808333,0.000523333,11.52465742,0.426313069,0.069611052,0.011176667,0.060403333,0.006853333,0.00107,0.032175,0.000408333,0.067066667,3.131925859,2.449836242,3.374826846,3.461725578,1.078658618,0.000976667,0.000575,0.145516667,0.000343333,0.01856,0.000593333,0.001676667,0.001,0.001366667
20-ก.พ.-00,0.876456667,0.00945,0.000291667,0.000366667,0.00257,0.002133333,0.000675,0.000456667,0.5278,0.112366667,0.021833333,0.00507,0.06732,0.002846667,0.000658333,0.027566667,0.000456667,0.071833333,0.568,0.1478,0.121733333,0.1374,0.0896,0.000913333,0.000525,0.163093333,0.00025,0.014316667,0.000591667,0.00129,0.000833333,0.001326667
21-ก.พ.-00,0.901296667,0.01195,0.000341667,0.00043,0.003263333,0.002575,0.000783333,0.00045,0.383,0.132266667,0.021833333,0.005523333,0.069883333,0.003456667,0.000876667,0.037233333,0.0004,0.031733333,0.5354,0.1269,0.106433333,0.0931,0.1971,0.000923333,0.000616667,0.21097,0.00031,0.013503333,0.000691667,0.0013,0.000966667,0.000956667
22-ก.พ.-00,0.642033333,0.03104,0.000283333,0.0004,0.004353333,0.001983333,0.000658333,0.000446667,0.6438,0.089866667,0.037433333,0.006383333,0.042246667,0.005396667,0.000641667,0.038343333,0.000446667,0.063633333,0.4386,0.1737,0.179433333,0.1679,0.082,0.001026667,0.00055,0.081943333,0.00035,0.01318,0.000625,0.001033333,0.000943333,0.001323333
23-ก.พ.-00,0.653606667,0.04026,0.000216667,0.000293333,0.002883333,0.001608333,0.000508333,0.000283333,0.358466667,0.113466667,0.035533333,0.006476667,0.043626667,0.00459,0.000491667,0.020283333,0.000258333,0.035466667,0.378266667,0.1581,0.140133333,0.119866667,0.152,0.00061,0.000408333,0.10822,0.00022,0.018473333,0.000416667,0.001116667,0.000625,0.000526667
24-ก.พ.-00,0.48476,0.02621,0.000266667,0.00037,0.003236667,0.001808333,0.000616667,0.000333333,0.346333333,0.1072,0.036,0.003746667,0.030126667,0.00436,0.000608333,0.027876667,0.000308333,0.0371,0.562666667,0.099066667,0.1191,0.082533333,0.163766667,0.000703333,0.000508333,0.055143333,0.000313333,0.013893333,0.000583333,0.00125,0.000733333,0.000453333
25-ก.พ.-00,0.777406667,0.01225,0.000383333,0.000553333,0.003306667,0.002683333,0.0009,0.000543333,0.516533333,0.0967,0.02175,0.006906667,0.064143333,0.00514,0.000875,0.035008333,0.000623333,0.130266667,0.661266667,0.147366667,0.1341,0.144233333,0.081666667,0.001136667,0.000725,0.14709,0.00039,0.01107,0.000786667,0.00133,0.00159,0.00129
26-ก.พ.-00,0.838473333,0.007625,0.000216667,0.000293333,0.002373333,0.001683333,0.000541667,0.000336667,0.612733333,0.111133333,0.021916667,0.005356667,0.033693333,0.002526667,0.00053,0.019016667,0.000273333,0.036,0.732066667,0.1839,0.119666667,0.120333333,0.1674,0.000626667,0.000391667,0.12998,0.00023,0.00954,0.00045,0.001006667,0.000666667,0.00077
27-ก.พ.-00,0.656556667,0.02616,0.000308333,0.00048,0.006993333,0.002075,0.0007,0.00066,0.471,0.070866667,0.036133333,0.01352,0.036763333,0.02389,0.001143333,0.023716667,0.00061,0.090433333,0.3874,0.1726,0.191833333,0.1739,0.082,0.001463333,0.000583333,0.078356667,0.00041,0.00921,0.000823333,0.001543333,0.0019,0.00215
28-ก.พ.-00,0.97245,0.0109,0.000291667,0.000376667,0.005063333,0.0024,0.000741667,0.0004,0.373133333,0.0896,0.02175,0.005333333,0.072306667,0.005556667,0.000725,0.032883333,0.000341667,0.035066667,0.400866667,0.203466667,0.1772,0.142033333,0.081666667,0.000846667,0.00052,0.18609,0.00027,0.014246667,0.000591667,0.00131,0.000916667,0.00086
29-ก.พ.-00,0.698146667,0.007525,0.000241667,0.000456667,0.00312,0.00175,0.000583333,0.000356667,0.4802,0.074433333,0.0389,0.005016667,0.046936667,0.0071,0.00058,0.017925,0.000396667,0.0352,0.542466667,0.209733333,0.247533333,0.2256,0.133333333,0.00087,0.000463333,0.06595,0.000263333,0.007366667,0.000546667,0.000833333,0.000926667,0.001016667
1-มี.ค.-00,0.568926667,0.01391,0.000183333,0.000276667,0.00219,0.0014,0.000458333,0.000226667,0.292933333,0.0722,0.019583333,0.00183,0.040273333,0.001923333,0.00045,0.02466,0.000276667,0.0487,0.357866667,0.1517,0.104,0.097,0.0988,0.000523333,0.000341667,0.090696667,0.000216667,0.006583333,0.000383333,0.000766667,0.000556667,0.00038
2-มี.ค.-00,0.675566667,0.03964,0.000275,0.000383333,0.004176667,0.001916667,0.000633333,0.000343333,0.3928,0.090233333,0.029433333,0.006986667,0.04818,0.004116667,0.000716667,0.024041667,0.000443333,0.0403,0.468933333,0.185766667,0.1249,0.128166667,0.180466667,0.000773333,0.000508333,0.099993333,0.000296667,0.02133,0.000583333,0.001286667,0.00092,0.000543333
3-มี.ค.-00,0.726,0.01974,0.000208333,0.00039,0.002796667,0.001516667,0.000491667,0.00033,0.588666667,0.0852,0.020166667,0.00401,0.047576667,0.002966667,0.000475,0.04301,0.00038,0.054533333,0.587466667,0.1811,0.147866667,0.177566667,0.07575,0.00078,0.000391667,0.11859,0.000236667,0.00812,0.00045,0.000836667,0.000723333,0.00094
4-มี.ค.-00,0.93773,0.08164,0.000296667,0.000376667,0.006823333,0.0024,0.000733333,0.000343333,0.2516,0.118033333,0.0331,0.011106667,0.07301,0.005763333,0.000936667,0.037325,0.000333333,0.033566667,0.607666667,0.125233333,0.136633333,0.1052,0.126133333,0.000966667,0.0005,0.15195,0.00028,0.041236667,0.000566667,0.001663333,0.000908333,0.000723333
5-มี.ค.-00,0.54021,0.02173,0.0002,0.000336667,0.002716667,0.0013,0.000441667,0.000283333,0.411266667,0.0874,0.020166667,0.004633333,0.019826667,0.002966667,0.000533333,0.013491667,0.000283333,0.044133333,0.555266667,0.1194,0.154566667,0.149166667,0.07575,0.000686667,0.000375,0.058233333,0.000203333,0.007763333,0.00043,0.000976667,0.000676667,0.001156667
6-มี.ค.-00,0.537466667,0.006525,0.000208333,0.00031,0.0014,0.0015,0.0005,0.00031,0.370266667,0.098766667,0.030933333,0.00321,0.032566667,0.002553333,0.000473333,0.07218,0.00031,0.159033333,0.494933333,0.102933333,0.125633333,0.137666667,0.075333333,0.000723333,0.000391667,0.07222,0.000226667,0.003846667,0.00045,0.000666667,0.000673333,0.00054
7-มี.ค.-00,0.821123333,0.01842,0.000283333,0.000373333,0.002993333,0.002166667,0.000691667,0.000443333,0.526466667,0.1031,0.035266667,0.004356667,0.06533,0.002906667,0.00057,0.030583333,0.000323333,0.048666667,0.634133333,0.153966667,0.162433333,0.165833333,0.074666667,0.000926667,0.000508333,0.15525,0.000296667,0.012093333,0.000583333,0.001376667,0.00085,0.000873333
8-มี.ค.-00,0.513923333,0.007325,0.00025,0.00035,0.0023,0.001691667,0.00055,0.000313333,0.299666667,0.0832,0.019916667,0.002843333,0.03322,0.003546667,0.000466667,0.037926667,0.000326667,0.052366667,0.532933333,0.112966667,0.126733333,0.120433333,0.074666667,0.000693333,0.000475,0.071953333,0.000223333,0.00481,0.000983333,0.000623333,0.00077,0.000556667
9-มี.ค.-00,0.77244,0.008275,0.000233333,0.00031,0.002713333,0.001766667,0.000558333,0.00034,0.360666667,0.1031,0.035266667,0.005663333,0.050676667,0.002533333,0.00055,0.02826,0.000275,0.028733333,0.589733333,0.121866667,0.122333333,0.120433333,0.074666667,0.000613333,0.000425,0.130853333,0.000206667,0.01094,0.000483333,0.001003333,0.000691667,0.000613333
10-มี.ค.-00,0.76141,0.01696,0.000241667,0.000466667,0.00238,0.001816667,0.000575,0.000373333,11.52465742,0.426313069,0.069611052,0.00308,0.052746667,0.003436667,0.000566667,0.028826667,0.000363333,0.070566667,3.131925859,2.449836242,3.374826846,3.461725578,1.078658618,0.000913333,0.000458333,0.103303333,0.00031,0.00854,0.000516667,0.00107,0.000743333,0.000933333
11-มี.ค.-00,0.81595,0.0113,0.000373333,0.000393333,0.00325,0.002375,0.000725,0.000426667,0.4364,0.083533333,0.020333333,0.005696667,0.06185,0.0036,0.000708333,0.084676667,0.000341667,0.031966667,0.3526,0.1475,0.1733,0.144066667,0.07625,0.00106,0.000516667,0.178443333,0.000276667,0.012366667,0.000553333,0.001323333,0.000891667,0.001116667
12-มี.ค.-00,0.5725,0.01221,0.000183333,0.000286667,0.002093333,0.001891667,0.000541667,0.000253333,0.319866667,0.0813,0.023416667,0.00301,0.040163333,0.002656667,0.000516667,0.021566667,0.000233333,0.029566667,0.332333333,0.1397,0.1522,0.1188,0.1285,0.00052,0.000333333,0.118453333,0.000186667,0.005926667,0.000383333,0.000953333,0.000683333,0.000593333
